Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
551569,85226C,,-6,2011-05-03 11:13:00,0.0,,United Kingdom
551571,47591A,,-6,2011-05-03 11:14:00,0.0,,United Kingdom
551573,22726,,-5,2011-05-03 11:15:00,0.0,,United Kingdom
551572,37424,,-6,2011-05-03 11:15:00,0.0,,United Kingdom
551575,21412,,-6,2011-05-03 11:16:00,0.0,,United Kingdom
551574,21692,,-6,2011-05-03 11:16:00,0.0,,United Kingdom
551577,90100,,-5,2011-05-03 11:19:00,0.0,,United Kingdom
551578,90037D,,-5,2011-05-03 11:19:00,0.0,,United Kingdom
551579,85098B,,-5,2011-05-03 11:20:00,0.0,,United Kingdom
551580,85084,,-5,2011-05-03 11:20:00,0.0,,United Kingdom
551582,84857A,,-5,2011-05-03 11:21:00,0.0,,United Kingdom
551583,84482,,-5,2011-05-03 11:21:00,0.0,,United Kingdom
551586,21120,,-6,2011-05-03 11:24:00,0.0,,United Kingdom
551589,21854,,-2,2011-05-03 11:30:00,0.0,,United Kingdom
551663,84548,,-70,2011-05-03 12:34:00,0.0,,United Kingdom
551664,20933,,-3,2011-05-03 12:34:00,0.0,,United Kingdom
551666,84750A,,-10,2011-05-03 12:35:00,0.0,,United Kingdom
551668,22444,,-10,2011-05-03 12:37:00,0.0,,United Kingdom
551671,20734,,-10,2011-05-03 12:38:00,0.0,,United Kingdom
551672,84631,,-4,2011-05-03 12:39:00,0.0,,United Kingdom
551673,79192A,,-9,2011-05-03 12:39:00,0.0,,United Kingdom
551690,21143,,-9,2011-05-03 13:35:00,0.0,,United Kingdom
551689,22625,,-9,2011-05-03 13:35:00,0.0,,United Kingdom
551695,22467,,-8,2011-05-03 13:37:00,0.0,,United Kingdom
551700,85144,,-38,2011-05-03 14:13:00,0.0,,United Kingdom
551701,84683,,-2,2011-05-03 14:15:00,0.0,,United Kingdom
551704,22656,,-2,2011-05-03 14:33:00,0.0,,United Kingdom
551705,22655,damages/showroom etc,-11,2011-05-03 14:35:00,0.0,,United Kingdom
551722,20975,,-170,2011-05-03 16:50:00,0.0,,United Kingdom
551723,22136,,-23,2011-05-03 16:51:00,0.0,,United Kingdom
551735,21656,samples,-19,2011-05-04 10:25:00,0.0,,United Kingdom
551837,79164,damages/credits from ASOS.,-1512,2011-05-04 13:23:00,0.0,,United Kingdom
551838,35609A,,-51,2011-05-04 13:31:00,0.0,,United Kingdom
552050,84916,,-32,2011-05-06 10:08:00,0.0,,United Kingdom
552052,84917,,-8,2011-05-06 10:10:00,0.0,,United Kingdom
552214,84872A,,-12,2011-05-06 15:11:00,0.0,,United Kingdom
552216,21363,,-19,2011-05-06 15:12:00,0.0,,United Kingdom
552215,17096,,-41,2011-05-06 15:12:00,0.0,,United Kingdom
552218,84406B,,-38,2011-05-06 15:15:00,0.0,,United Kingdom
552219,22073,,-56,2011-05-06 15:16:00,0.0,,United Kingdom
552221,21043,,-38,2011-05-06 15:20:00,0.0,,United Kingdom
552222,21974,,-45,2011-05-06 15:22:00,0.0,,United Kingdom
552223,22524,,-49,2011-05-06 15:24:00,0.0,,United Kingdom
552224,84766,,-37,2011-05-06 15:25:00,0.0,,United Kingdom
552225,22775,,-40,2011-05-06 15:26:00,0.0,,United Kingdom
552226,22035,,-160,2011-05-06 15:26:00,0.0,,United Kingdom
552228,84912B,,-93,2011-05-06 15:29:00,0.0,,United Kingdom
552331,22667,damaged,-30,2011-05-09 10:24:00,0.0,,United Kingdom
552443,22796,Not rcvd in 10/11/2010 delivery,-360,2011-05-09 13:05:00,0.0,,United Kingdom
552653,22926,,-48,2011-05-10 14:12:00,0.0,,United Kingdom
552733,23059,Thrown away-rusty,-2376,2011-05-11 10:48:00,0.0,,United Kingdom
552763,21137,,-25,2011-05-11 11:33:00,0.0,,United Kingdom
552766,22084,,-56,2011-05-11 11:41:00,0.0,,United Kingdom
552767,79164,,-47,2011-05-11 11:42:00,0.0,,United Kingdom
552768,22087,,-26,2011-05-11 11:43:00,0.0,,United Kingdom
552979,35970,,-217,2011-05-12 14:49:00,0.0,,United Kingdom
553041,22521,,-9,2011-05-13 09:01:00,0.0,,United Kingdom
553147,84879,damaged,-160,2011-05-13 13:58:00,0.0,,United Kingdom
553391,37370,sold as set/6 by dotcom,-786,2011-05-16 16:42:00,0.0,,United Kingdom
553395,15058C,wet/rusty,-30,2011-05-16 16:47:00,0.0,,United Kingdom
553394,15058A,wet/rusty,-30,2011-05-16 16:47:00,0.0,,United Kingdom
553396,22423,damages,-21,2011-05-16 16:48:00,0.0,,United Kingdom
553398,37370,damages/dotcom?,-590,2011-05-16 17:07:00,0.0,,United Kingdom
553399,84789,,-2,2011-05-16 17:08:00,0.0,,United Kingdom
553400,20803,damages,-40,2011-05-16 17:09:00,0.0,,United Kingdom
553401,22060,,-16,2011-05-16 17:10:00,0.0,,United Kingdom
553413,21259,,-51,2011-05-17 09:45:00,0.0,,United Kingdom
553548,75131,,-48,2011-05-17 15:57:00,0.0,,United Kingdom
553651,46126A,,-23,2011-05-18 11:06:00,0.0,,United Kingdom
553652,20826,,-168,2011-05-18 11:06:00,0.0,,United Kingdom
553659,20967,,-77,2011-05-18 11:47:00,0.0,,United Kingdom
553743,21318,,-62,2011-05-19 09:44:00,0.0,,United Kingdom
553744,85141,,-7,2011-05-19 09:44:00,0.0,,United Kingdom
554017,22520,,-101,2011-05-20 13:15:00,0.0,,United Kingdom
554020,22518,,-30,2011-05-20 13:17:00,0.0,,United Kingdom
554021,20886,,-65,2011-05-20 13:18:00,0.0,,United Kingdom
554023,82613B,,-71,2011-05-20 13:20:00,0.0,,United Kingdom
554024,20998,,-11,2011-05-20 13:21:00,0.0,,United Kingdom
554128,84563A,damaged,-4,2011-05-23 09:26:00,0.0,,United Kingdom
554133,84596J,,-3,2011-05-23 09:46:00,0.0,,United Kingdom
554143,79030G,damages,-413,2011-05-23 10:40:00,0.0,,United Kingdom
554144,79030D,damages,-664,2011-05-23 10:42:00,0.0,,United Kingdom
554145,84313C,,-12,2011-05-23 10:43:00,0.0,,United Kingdom
554276,22966,,-58,2011-05-23 13:19:00,0.0,,United Kingdom
554287,22700,smashed,-48,2011-05-23 14:17:00,0.0,,United Kingdom
554299,20975,,-39,2011-05-23 14:28:00,0.0,,United Kingdom
554312,84741C,,-2,2011-05-23 15:28:00,0.0,,United Kingdom
554311,84743C,,-16,2011-05-23 15:28:00,0.0,,United Kingdom
554313,21144,,-63,2011-05-23 15:28:00,0.0,,United Kingdom
554316,21195,,-1,2011-05-23 15:29:00,0.0,,United Kingdom
554317,85198,,-11,2011-05-23 15:29:00,0.0,,United Kingdom
554314,85195,,-13,2011-05-23 15:29:00,0.0,,United Kingdom
554318,84535A,,-65,2011-05-23 15:30:00,0.0,,United Kingdom
554319,47574B,,-13,2011-05-23 15:31:00,0.0,,United Kingdom
554320,16053,,-102,2011-05-23 15:32:00,0.0,,United Kingdom
554321,16244B,,-5,2011-05-23 15:32:00,0.0,,United Kingdom
554328,21609,,-46,2011-05-23 16:49:00,0.0,,United Kingdom
554360,22524,,-13,2011-05-24 09:59:00,0.0,,United Kingdom
554432,85132A,damaged,-97,2011-05-24 12:16:00,0.0,,United Kingdom
554488,84913A,,-75,2011-05-24 13:35:00,0.0,,United Kingdom
554551,47566B,reverse previous adjustment,-1300,2011-05-25 09:58:00,0.0,,United Kingdom
554553,47566B,incorrectly credited C550456 see 47,-1300,2011-05-25 09:59:00,0.0,,United Kingdom
554559,16151A,,-2,2011-05-25 10:28:00,0.0,,United Kingdom
554675,20903,,-33,2011-05-25 16:01:00,0.0,,United Kingdom
554676,71143,,-31,2011-05-25 16:03:00,0.0,,United Kingdom
554678,85086A,,-30,2011-05-25 16:03:00,0.0,,United Kingdom
554681,35916C,,-32,2011-05-25 16:04:00,0.0,,United Kingdom
554679,35916A,,-21,2011-05-25 16:04:00,0.0,,United Kingdom
554680,35916B,,-21,2011-05-25 16:04:00,0.0,,United Kingdom
554852,21272,?,-212,2011-05-27 09:24:00,0.0,,United Kingdom
554907,40003,,-11,2011-05-27 11:45:00,0.0,,United Kingdom
554928,21763,,-3,2011-05-27 13:03:00,0.0,,United Kingdom
555332,84801A,wet damaged,-48,2011-06-02 11:11:00,0.0,,United Kingdom
555331,84800L,wet damaged,-144,2011-06-02 11:11:00,0.0,,United Kingdom
555330,84804A,wet damaged,-125,2011-06-02 11:11:00,0.0,,United Kingdom
555333,84805B,wet damaged,-96,2011-06-02 11:12:00,0.0,,United Kingdom
555334,84805A,wet damaged,-96,2011-06-02 11:12:00,0.0,,United Kingdom
555335,84804B,,-96,2011-06-02 11:13:00,0.0,,United Kingdom
555387,22276,,-59,2011-06-02 15:30:00,0.0,,United Kingdom
555391,22501,,-10,2011-06-02 16:29:00,0.0,,United Kingdom
555503,84313C,damaged,-1,2011-06-03 15:39:00,0.0,,United Kingdom
555505,79030G,Water damaged,-16,2011-06-03 15:48:00,0.0,,United Kingdom
555506,21397,damaged,-57,2011-06-03 16:03:00,0.0,,United Kingdom
555821,21399,,-116,2011-06-07 12:01:00,0.0,,United Kingdom
555822,35809A,,-13,2011-06-07 12:04:00,0.0,,United Kingdom
555823,47021G,,-52,2011-06-07 12:06:00,0.0,,United Kingdom
555824,21043,,-12,2011-06-07 12:06:00,0.0,,United Kingdom
555838,22966,,-6,2011-06-07 12:37:00,0.0,,United Kingdom
556012,15044B,,-27,2011-06-08 11:45:00,0.0,,United Kingdom
556014,37476,,-3,2011-06-08 11:46:00,0.0,,United Kingdom
556013,21662,,-17,2011-06-08 11:46:00,0.0,,United Kingdom
556015,37501,,-13,2011-06-08 11:50:00,0.0,,United Kingdom
556046,21890,missing,-140,2011-06-08 12:56:00,0.0,,United Kingdom
556061,20906,,-21,2011-06-08 14:04:00,0.0,,United Kingdom
556069,84226,,-34,2011-06-08 14:41:00,0.0,,United Kingdom
556074,22519,,-19,2011-06-08 15:14:00,0.0,,United Kingdom
556122,85019C,Damaged,-108,2011-06-09 10:12:00,0.0,,United Kingdom
556123,22272,Damaged,-15,2011-06-09 10:13:00,0.0,,United Kingdom
556124,17007B,,-4,2011-06-09 10:14:00,0.0,,United Kingdom
556232,21135,sold as set on dotcom,-304,2011-06-09 15:15:00,0.0,,United Kingdom
556233,21136,sold as set on dotcom,-272,2011-06-09 15:20:00,0.0,,United Kingdom
556242,21700,sold as set on dotcom and amazon,-1206,2011-06-09 16:06:00,0.0,,United Kingdom
556260,37340,sold as set on dotcom,-18,2011-06-09 18:02:00,0.0,,United Kingdom
556261,79051A,sold as set on dotcom,-6,2011-06-09 18:03:00,0.0,,United Kingdom
556262,37327,sold as set on dotcom,-95,2011-06-09 18:04:00,0.0,,United Kingdom
556286,16052,,-16,2011-06-10 09:22:00,0.0,,United Kingdom
556287,16043,,-45,2011-06-10 09:22:00,0.0,,United Kingdom
556289,20823,,-102,2011-06-10 09:23:00,0.0,,United Kingdom
556292,21472,,-1,2011-06-10 09:24:00,0.0,,United Kingdom
556299,21937,?,-161,2011-06-10 10:17:00,0.0,,United Kingdom
556300,20735,,-472,2011-06-10 10:18:00,0.0,,United Kingdom
556301,22968,water damage,-50,2011-06-10 10:18:00,0.0,,United Kingdom
556306,37479B,sold as set by dotcom,-30,2011-06-10 10:38:00,0.0,,United Kingdom
556307,37479P,sold as set on dotcom,-30,2011-06-10 10:39:00,0.0,,United Kingdom
556308,22130,sold as set on dotcom,-390,2011-06-10 10:43:00,0.0,,United Kingdom
556309,22856,sold as set on dotcom,-30,2011-06-10 10:44:00,0.0,,United Kingdom
556310,22944,sold as set on dotcom,-42,2011-06-10 10:44:00,0.0,,United Kingdom
556311,37471,sold as set on dotcom,-12,2011-06-10 10:45:00,0.0,,United Kingdom
556312,22924,sold as set on dotcom,-30,2011-06-10 10:46:00,0.0,,United Kingdom
556313,22923,sold as set on dotcom,-12,2011-06-10 10:46:00,0.0,,United Kingdom
556314,23155,sold as set on dotcom,-84,2011-06-10 10:47:00,0.0,,United Kingdom
556315,22948,sold as set on dotcom,-108,2011-06-10 10:47:00,0.0,,United Kingdom
556316,22128,sold as set on dotcom,-24,2011-06-10 10:48:00,0.0,,United Kingdom
556317,22857,sold as set on dotcom,-48,2011-06-10 10:48:00,0.0,,United Kingdom
556319,22945,sold as set on dotcom,-618,2011-06-10 10:49:00,0.0,,United Kingdom
556320,22922,sold as set on dotcom,-42,2011-06-10 10:50:00,0.0,,United Kingdom
556321,79163,sold as set on dotcom,-24,2011-06-10 10:50:00,0.0,,United Kingdom
556322,22915,sold as set on dotcom,-204,2011-06-10 10:51:00,0.0,,United Kingdom
556687,23003,Printing smudges/thrown away,-9058,2011-06-14 10:36:00,0.0,,United Kingdom
556690,23005,printing smudges/thrown away,-9600,2011-06-14 10:37:00,0.0,,United Kingdom
556691,23005,printing smudges/thrown away,-9600,2011-06-14 10:37:00,0.0,,United Kingdom
556884,22698,,-61,2011-06-15 12:27:00,0.0,,United Kingdom
556944,84800L,,-29,2011-06-15 16:54:00,0.0,,United Kingdom
556943,84809A,,-126,2011-06-15 16:54:00,0.0,,United Kingdom
556963,35965,found some more on shelf,-9,2011-06-16 09:40:00,0.0,,United Kingdom
557025,22192,,-9,2011-06-16 13:09:00,0.0,,United Kingdom
557028,79071B,,-4,2011-06-16 13:25:00,0.0,,United Kingdom
557029,22480,,-24,2011-06-16 13:29:00,0.0,,United Kingdom
557030,21446,,-50,2011-06-16 13:30:00,0.0,,United Kingdom
557031,21447,,-65,2011-06-16 13:31:00,0.0,,United Kingdom
557035,82583,?,-220,2011-06-16 13:52:00,0.0,,United Kingdom
557036,20867,?,-271,2011-06-16 13:53:00,0.0,,United Kingdom
557108,23113,Damaged,-1440,2011-06-16 15:58:00,0.0,,United Kingdom
557390,21360,Show Samples,-4,2011-06-20 11:12:00,0.0,,United Kingdom
557417,84809B,damaged,-324,2011-06-20 11:51:00,0.0,,United Kingdom
557596,23114,Damaged,-1440,2011-06-21 11:33:00,0.0,,United Kingdom
557597,23115,Damaged,-1440,2011-06-21 11:33:00,0.0,,United Kingdom
557599,23116,Damaged,-1440,2011-06-21 11:34:00,0.0,,United Kingdom
557600,23117,Damaged,-1440,2011-06-21 11:35:00,0.0,,United Kingdom
557756,22567,,-14,2011-06-22 13:18:00,0.0,,United Kingdom
557777,44265,,-5,2011-06-22 15:11:00,0.0,,United Kingdom
557778,21161,,-38,2011-06-22 15:11:00,0.0,,United Kingdom
557784,21421,damaged,-5,2011-06-22 15:49:00,0.0,,United Kingdom
557806,84706D,,-5,2011-06-23 10:32:00,0.0,,United Kingdom
557851,85130A,,-23,2011-06-23 10:57:00,0.0,,United Kingdom
558032,22443,,-7,2011-06-24 12:14:00,0.0,,United Kingdom
558033,84876B,,-59,2011-06-24 12:15:00,0.0,,United Kingdom
558034,20658,,-78,2011-06-24 12:17:00,0.0,,United Kingdom
558238,22722,,-21,2011-06-27 15:04:00,0.0,,United Kingdom
558244,84796B,,-2,2011-06-27 15:52:00,0.0,,United Kingdom
558268,21351,damaged,-220,2011-06-28 10:17:00,0.0,,United Kingdom
558306,85232D,mix up with c,-118,2011-06-28 10:59:00,0.0,,United Kingdom
558308,84576,,-10,2011-06-28 11:02:00,0.0,,United Kingdom
558307,22088,,-39,2011-06-28 11:02:00,0.0,,United Kingdom
558309,85132B,,-42,2011-06-28 11:03:00,0.0,,United Kingdom
558318,85232A,,-14,2011-06-28 11:52:00,0.0,,United Kingdom
558377,37423,,-17,2011-06-28 16:24:00,0.0,,United Kingdom
558378,79161A,,-13,2011-06-28 16:27:00,0.0,,United Kingdom
558379,22618,"mouldy, unsaleable.",-1681,2011-06-28 16:34:00,0.0,,United Kingdom
558445,22034,,-18,2011-06-29 13:39:00,0.0,,United Kingdom
558448,22163,,-90,2011-06-29 13:40:00,0.0,,United Kingdom
558446,22164,,-80,2011-06-29 13:40:00,0.0,,United Kingdom
558449,21807,,-35,2011-06-29 13:40:00,0.0,,United Kingdom
558451,21817,,-80,2011-06-29 13:41:00,0.0,,United Kingdom
558457,21147,?,-95,2011-06-29 13:59:00,0.0,,United Kingdom
558464,35966,,-20,2011-06-29 15:17:00,0.0,,United Kingdom
558476,84597B,damages,-6,2011-06-29 16:04:00,0.0,,United Kingdom
558477,84597C,,-1,2011-06-29 16:04:00,0.0,,United Kingdom
558520,21896,,-38,2011-06-30 10:25:00,0.0,,United Kingdom
558723,84865,damaged,-7,2011-07-01 14:28:00,0.0,,United Kingdom
558728,20826,,-1,2011-07-01 14:50:00,0.0,,United Kingdom
558730,22060,damaged,-1,2011-07-01 14:51:00,0.0,,United Kingdom
558732,47341A,,-1,2011-07-01 14:55:00,0.0,,United Kingdom
558741,37444C,,-1,2011-07-01 15:52:00,0.0,,United Kingdom
558742,62043B,,-1,2011-07-01 15:56:00,0.0,,United Kingdom
558743,35810B,,-4,2011-07-01 15:56:00,0.0,,United Kingdom
558890,84857C,,-24,2011-07-04 15:34:00,0.0,,United Kingdom
559314,84584,?,-50,2011-07-07 13:51:00,0.0,,United Kingdom
559365,22451,,-3,2011-07-08 08:53:00,0.0,,United Kingdom
559373,16156S,,-110,2011-07-08 10:36:00,0.0,,United Kingdom
559374,22050,,-100,2011-07-08 10:37:00,0.0,,United Kingdom
559375,22051,?,-300,2011-07-08 10:37:00,0.0,,United Kingdom
559376,48116,,-35,2011-07-08 10:38:00,0.0,,United Kingdom
559378,21781,damages?,-39,2011-07-08 10:40:00,0.0,,United Kingdom
559379,79337,,-8,2011-07-08 10:42:00,0.0,,United Kingdom
559390,21700,,-110,2011-07-08 10:46:00,0.0,,United Kingdom
559398,21169,,-70,2011-07-08 10:48:00,0.0,,United Kingdom
559402,21635,,-8,2011-07-08 10:49:00,0.0,,United Kingdom
559405,22863,,-7,2011-07-08 10:50:00,0.0,,United Kingdom
559410,84341B,,-179,2011-07-08 10:51:00,0.0,,United Kingdom
559414,22855,,-4,2011-07-08 10:52:00,0.0,,United Kingdom
559423,71143,,-14,2011-07-08 12:06:00,0.0,,United Kingdom
559655,21166,?,-124,2011-07-11 12:57:00,0.0,,United Kingdom
559792,21067,,-66,2011-07-12 12:31:00,0.0,,United Kingdom
559943,21578,?,-251,2011-07-14 10:21:00,0.0,,United Kingdom
560037,22242,,-34,2011-07-14 14:00:00,0.0,,United Kingdom
560039,20713,wrongly marked. 23343 in box,-3100,2011-07-14 14:27:00,0.0,,United Kingdom
560091,44236,,-10,2011-07-14 17:03:00,0.0,,United Kingdom
560110,21673,,-40,2011-07-15 09:51:00,0.0,,United Kingdom
560111,84874B,,-3,2011-07-15 09:52:00,0.0,,United Kingdom
560112,21683,,-38,2011-07-15 09:52:00,0.0,,United Kingdom
560113,21865,,-40,2011-07-15 09:52:00,0.0,,United Kingdom
560114,75172,,-35,2011-07-15 09:53:00,0.0,,United Kingdom
560213,10123C,,-18,2011-07-15 15:05:00,0.0,,United Kingdom
560214,16162L,,-54,2011-07-15 15:07:00,0.0,,United Kingdom
560215,16162M,,-84,2011-07-15 15:08:00,0.0,,United Kingdom
560423,16169K,,-25,2011-07-18 15:15:00,0.0,,United Kingdom
560425,81950B,,-23,2011-07-18 15:15:00,0.0,,United Kingdom
560424,21503,,-84,2011-07-18 15:15:00,0.0,,United Kingdom
560427,84629,,-2,2011-07-18 15:16:00,0.0,,United Kingdom
560428,21634,,-169,2011-07-18 15:17:00,0.0,,United Kingdom
560440,84029E,,-1,2011-07-18 16:36:00,0.0,,United Kingdom
560583,17096,,-7,2011-07-19 15:31:00,0.0,,United Kingdom
560600,18007,,-2834,2011-07-19 17:04:00,0.0,,United Kingdom
560717,84576,damaged,-3,2011-07-20 13:28:00,0.0,,United Kingdom
560719,84877A,,-21,2011-07-20 13:30:00,0.0,,United Kingdom
560722,16049,,-31,2011-07-20 13:37:00,0.0,,United Kingdom
560730,84797B,,-2,2011-07-20 14:53:00,0.0,,United Kingdom
560737,84798B,,-109,2011-07-20 15:34:00,0.0,,United Kingdom
560830,81953B,,-6,2011-07-21 12:03:00,0.0,,United Kingdom
560831,81950V,,-1,2011-07-21 12:04:00,0.0,,United Kingdom
560867,21891,,-21,2011-07-21 14:10:00,0.0,,United Kingdom
560923,22777,,-14,2011-07-22 08:54:00,0.0,,United Kingdom
560940,72127,,-53,2011-07-22 11:20:00,0.0,,United Kingdom
560939,84907,,-3,2011-07-22 11:20:00,0.0,,United Kingdom
560941,85230E,,-178,2011-07-22 11:21:00,0.0,,United Kingdom
561086,15036,,-530,2011-07-25 09:32:00,0.0,,United Kingdom
561103,85103,stock creditted wrongly,-32,2011-07-25 11:23:00,0.0,,United Kingdom
561107,84763,,-5,2011-07-25 11:42:00,0.0,,United Kingdom
561108,46775D,,-7,2011-07-25 11:43:00,0.0,,United Kingdom
561110,85087,,-16,2011-07-25 11:44:00,0.0,,United Kingdom
561249,DCGS0073,ebay,-4,2011-07-26 11:51:00,0.0,,United Kingdom
561250,DCGS0071,,-2,2011-07-26 11:51:00,0.0,,United Kingdom
561251,DCGS0070,,-8,2011-07-26 11:51:00,0.0,,United Kingdom
561255,DCGS0066P,,-3,2011-07-26 11:52:00,0.0,,United Kingdom
561252,DCGS0069,ebay,-5,2011-07-26 11:52:00,0.0,,United Kingdom
561253,DCGS0068,ebay,-10,2011-07-26 11:52:00,0.0,,United Kingdom
561254,DCGS0067,ebay,-11,2011-07-26 11:52:00,0.0,,United Kingdom
561256,DCGS0003,ebay,-7,2011-07-26 11:53:00,0.0,,United Kingdom
561326,21294,damaged,-227,2011-07-26 13:50:00,0.0,,United Kingdom
561354,21792,,-8,2011-07-26 14:50:00,0.0,,United Kingdom
561362,84415A,,-11,2011-07-26 15:41:00,0.0,,United Kingdom
561364,84415B,,-4,2011-07-26 15:42:00,0.0,,United Kingdom
561476,21839,,-36,2011-07-27 13:29:00,0.0,,United Kingdom
561475,84584,,-3,2011-07-27 13:29:00,0.0,,United Kingdom
561478,20954,,-2,2011-07-27 13:32:00,0.0,,United Kingdom
561479,21594,,-1,2011-07-27 13:32:00,0.0,,United Kingdom
561480,21858,,-12,2011-07-27 13:32:00,0.0,,United Kingdom
561481,20684,,-27,2011-07-27 13:38:00,0.0,,United Kingdom
561482,21432,,-2,2011-07-27 13:39:00,0.0,,United Kingdom
561484,77081,,-39,2011-07-27 13:41:00,0.0,,United Kingdom
561486,21765,,-2,2011-07-27 13:48:00,0.0,,United Kingdom
561487,22168,,-1,2011-07-27 13:51:00,0.0,,United Kingdom
561489,84905,,-2,2011-07-27 13:52:00,0.0,,United Kingdom
561491,21781,,-2,2011-07-27 13:56:00,0.0,,United Kingdom
561492,22528,,-1,2011-07-27 13:57:00,0.0,,United Kingdom
561493,84761,,-11,2011-07-27 13:59:00,0.0,,United Kingdom
561494,18097A,,-23,2011-07-27 14:04:00,0.0,,United Kingdom
561496,17090D,,-10,2011-07-27 14:08:00,0.0,,United Kingdom
561498,21610,,-14,2011-07-27 14:10:00,0.0,,United Kingdom
561500,85040B,,-1,2011-07-27 14:12:00,0.0,,United Kingdom
561501,21278,,-1,2011-07-27 14:13:00,0.0,,United Kingdom
561503,22194,,-4,2011-07-27 14:14:00,0.0,,United Kingdom
561504,21361,,-7,2011-07-27 14:15:00,0.0,,United Kingdom
561505,84925D,,-12,2011-07-27 14:16:00,0.0,,United Kingdom
561506,72051S,,-1,2011-07-27 14:18:00,0.0,,United Kingdom
561523,20973,,-45,2011-07-27 17:38:00,0.0,,United Kingdom
561524,16020C,,-2,2011-07-27 17:39:00,0.0,,United Kingdom
561526,21051,,-2,2011-07-27 17:40:00,0.0,,United Kingdom
561525,84466,,-1,2011-07-27 17:40:00,0.0,,United Kingdom
561527,20666,,-5,2011-07-27 17:40:00,0.0,,United Kingdom
561536,84927E,,-2,2011-07-28 09:58:00,0.0,,United Kingdom
561538,84927D,,-1,2011-07-28 09:58:00,0.0,,United Kingdom
561539,79026B,,-1,2011-07-28 10:08:00,0.0,,United Kingdom
561540,84279B,,-1,2011-07-28 10:08:00,0.0,,United Kingdom
561541,21658,,-1,2011-07-28 10:09:00,0.0,,United Kingdom
561543,22202,,-1,2011-07-28 10:10:00,0.0,,United Kingdom
561553,21392,,-29,2011-07-28 10:20:00,0.0,,United Kingdom
561555,37477B,,-11,2011-07-28 10:21:00,0.0,,United Kingdom
561557,37477C,,-31,2011-07-28 10:21:00,0.0,,United Kingdom
561609,47589,,-1,2011-07-28 12:24:00,0.0,,United Kingdom
561640,84802B,,-125,2011-07-28 14:58:00,0.0,,United Kingdom
561639,84799,,-346,2011-07-28 14:58:00,0.0,,United Kingdom
561663,22501,incorrectly put back into stock,-108,2011-07-28 16:40:00,0.0,,United Kingdom
561668,44091A,,-2,2011-07-28 17:03:00,0.0,,United Kingdom
561805,23284,,-15,2011-07-29 14:42:00,0.0,,United Kingdom
561918,85127,,-6,2011-08-01 12:05:00,0.0,,United Kingdom
561919,85017B,,-188,2011-08-01 12:08:00,0.0,,United Kingdom
561920,84352,Damages/samples,-52,2011-08-01 12:10:00,0.0,,United Kingdom
561921,22044,,-240,2011-08-01 12:11:00,0.0,,United Kingdom
561924,22042,,-197,2011-08-01 12:27:00,0.0,,United Kingdom
561927,22740,?,-1060,2011-08-01 12:49:00,0.0,,United Kingdom
562164,21257,?,-94,2011-08-03 12:08:00,0.0,,United Kingdom
562212,21187,,-97,2011-08-03 13:28:00,0.0,,United Kingdom
562278,21391,Sold as 1 on dotcom,-342,2011-08-04 10:27:00,0.0,,United Kingdom
562279,21391,,-26,2011-08-04 10:28:00,0.0,,United Kingdom
562352,21735,damages,-59,2011-08-04 13:12:00,0.0,,United Kingdom
562382,22927,?,-40,2011-08-04 15:36:00,0.0,,United Kingdom
562383,22523,?,-90,2011-08-04 15:37:00,0.0,,United Kingdom
562384,23175,,-44,2011-08-04 15:41:00,0.0,,United Kingdom
562385,47559B,,-84,2011-08-04 15:42:00,0.0,,United Kingdom
562386,84596L,,-21,2011-08-04 15:43:00,0.0,,United Kingdom
562390,21246,,-92,2011-08-04 16:00:00,0.0,,United Kingdom
562391,22854,,-40,2011-08-04 16:02:00,0.0,,United Kingdom
562463,85152,,-6,2011-08-05 11:30:00,0.0,,United Kingdom
562464,20701,,-24,2011-08-05 11:31:00,0.0,,United Kingdom
562544,84920,,-9,2011-08-05 15:46:00,0.0,,United Kingdom
562546,20694,?,-110,2011-08-05 15:46:00,0.0,,United Kingdom
562547,21918,,-343,2011-08-05 15:49:00,0.0,,United Kingdom
562548,23084,,-84,2011-08-05 16:00:00,0.0,,United Kingdom
562653,21359,,-30,2011-08-08 13:35:00,0.0,,United Kingdom
562785,21033,,-455,2011-08-09 13:32:00,0.0,,United Kingdom
562855,84800M,,-124,2011-08-10 10:16:00,0.0,,United Kingdom
563148,21033,,-37,2011-08-12 11:35:00,0.0,,United Kingdom
563244,22740,,-36,2011-08-15 10:49:00,0.0,,United Kingdom
563453,21033,taig adjust no stock,-24,2011-08-16 14:34:00,0.0,,United Kingdom
563652,22461,,-36,2011-08-18 10:43:00,0.0,,United Kingdom
563650,79163,,-156,2011-08-18 10:43:00,0.0,,United Kingdom
563700,85106,,-553,2011-08-18 13:55:00,0.0,,United Kingdom
563704,37342,,-66,2011-08-18 14:03:00,0.0,,United Kingdom
563715,90120D,,-18,2011-08-18 16:08:00,0.0,,United Kingdom
564667,23084,,-400,2011-08-26 15:08:00,0.0,,United Kingdom
564914,85132C,damages,-109,2011-08-31 12:40:00,0.0,,United Kingdom
565042,85185B,,-27,2011-08-31 17:01:00,0.0,,United Kingdom
565045,21670,,-115,2011-08-31 17:03:00,0.0,,United Kingdom
565046,22606,,-49,2011-08-31 17:04:00,0.0,,United Kingdom
565048,84976,,-66,2011-08-31 17:06:00,0.0,,United Kingdom
565049,21907,,-77,2011-08-31 17:09:00,0.0,,United Kingdom
